property_key,contractDate,price
p-11abada61,2021-04-01,1074888.0
p-838710bfd,2021-04-01,1900000.0
p-0b1fe2cbf,2021-04-01,880000.0
p-22aee8e5f,2021-04-01,1500000.0
p-ebb6c1a90,2021-04-01,2110000.0
p-fbff5463e,2021-04-01,1850000.0
p-da110b625,2021-04-01,1800000.0
p-2d6e7028d,2021-04-01,3300000.0
p-ea3a39f00,2021-04-01,2850000.0
p-41b27a10e,2021-04-01,3680000.0
p-a68e8d9a7,2021-04-01,1430000.0
p-639fc2bd0,2021-04-01,5380000.0
p-8f3f15ed2,2021-04-01,1030000.0
p-22a9d8c02,2021-04-01,1050000.0
p-0349ffe26,2021-04-01,2048000.0
p-d438e7fe3,2021-04-01,1080000.0
p-0261de2e2,2021-04-01,2000000.0
p-0d6ad349d,2021-04-01,1070000.0
p-57ff8684a,2021-04-01,1100000.0
p-7720aa214,2021-04-01,1220000.0
p-2fe05ee65,2021-04-01,1060000.0
p-67c081d0c,2021-04-01,1800000.0
p-b4871d3ed,2021-04-01,850000.0
p-b525ea439,2021-04-01,1300000.0
p-8c7cb3712,2021-04-01,1280000.0
p-b536ce020,2021-04-01,1640000.0
p-e6f2094fc,2021-04-01,928000.0
p-12f07acf8,2021-04-01,890000.0
p-500b9484f,2021-04-01,2660000.0
p-55a9be143,2021-04-01,755000.0
p-ebbaf7476,2021-04-01,1358000.0
p-1a9481918,2021-04-01,1695000.0
p-8b3412db3,2021-04-01,1438000.0
p-b3ead603c,2021-04-01,740000.0
p-4355da44f,2021-04-01,966000.0
p-94066e5a7,2021-04-01,1090000.0
p-d80e3ea00,2021-04-01,1100000.0
p-865c60532,2021-04-01,4400000.0
p-4fe891d70,2021-04-01,1208000.0
p-a1b83f491,2021-04-01,2680000.0
p-cf9dd6f6f,2021-04-01,1932800.0
p-f5f1d97f9,2021-04-01,1400000.0
p-e77384ec5,2021-04-01,870000.0
p-6708341be,2021-04-01,2630000.0
p-21410fc2d,2021-04-01,1350000.0
p-031ac5240,2021-04-01,3700000.0
p-12c48586f,2021-04-01,1680000.0
p-1173ab1ce,2021-04-01,1400000.0
p-a8088e878,2021-04-01,1055000.0
p-cc9427f1a,2021-04-01,1600000.0
p-1897b0ae7,2021-04-01,975000.0
p-2d7d1635d,2021-04-01,1855000.0
p-41f510e2c,2021-04-01,1585000.0
p-e3501e68f,2021-04-01,1490000.0
p-5a8eeb96b,2021-04-01,4050000.0
p-a88782250,2021-04-01,1390000.0
p-19b55d146,2021-04-01,1050000.0
p-fe09e002e,2021-04-01,2148000.0
p-ee4eef846,2021-04-01,3600000.0
p-fc220f1d8,2021-04-01,1450000.0
p-20b9d77a8,2021-04-01,1604000.0
p-65a249dfe,2021-04-01,1550000.0
p-1d937bbcd,2021-04-01,1245000.0
p-a17714155,2021-04-01,2700000.0
p-1f84d840e,2021-04-01,2180000.0
p-d1437674a,2021-04-01,2075000.0
p-bde3d2a73,2021-04-01,1680000.0
p-373ae6ea7,2021-04-01,1510000.0
p-cd204603d,2021-04-01,2360000.0
p-9c00903a9,2021-04-01,1560000.0
p-1349c1003,2021-04-01,960000.0
p-d0c67c389,2021-04-01,1048000.0
p-6c98230ae,2021-04-01,900000.0
p-83ea52ed0,2021-04-01,950888.0
p-4e99ccc19,2021-04-01,2220000.0
p-a762eb673,2021-04-01,1380000.0
p-72c5fc927,2021-04-01,1130000.0
p-efa919c11,2021-04-01,2350000.0
p-9437cb4bc,2021-04-01,3100000.0
p-19700cf15,2021-04-01,1360000.0
p-920ad30a3,2021-04-01,1300000.0
p-cc08c600f,2021-04-01,1600000.0
p-2430a47bf,2021-04-01,907500.0
p-d34ae50e1,2021-04-01,890000.0
p-c03a3d7cd,2021-04-01,2250000.0
p-27aa546a3,2021-04-01,1710000.0
p-95b841039,2021-04-01,2550000.0
p-659ffc3a0,2021-04-01,1865000.0
p-a84b49483,2021-04-01,3718888.0
p-b0cd72e9c,2021-04-01,1480000.0
p-a0e1c8a7f,2021-04-01,1230000.0
p-5a3b56e48,2021-04-01,1320000.0
p-5eda1d5bc,2021-04-01,1900000.0
p-1de3193ef,2021-04-01,3590000.0
p-46e4cba24,2021-04-01,1208888.0
p-b64eca394,2021-04-01,910000.0
p-b4c002446,2021-04-01,1480000.0
p-248ba750f,2021-04-01,3850000.0
p-25509944b,2021-04-01,6100000.0
p-5f4c13a8c,2021-04-01,1465000.0
p-78d881646,2021-04-01,1200000.0
p-ccdb28a25,2021-04-01,4457500.0
p-807d21091,2021-04-01,1420000.0
p-0fc5a7c9c,2021-04-01,1115000.0
p-f6ad86dae,2021-04-01,1170000.0
p-0a5c2f14a,2021-04-01,990000.0
p-c3592aae6,2021-04-01,1638888.0
p-373ca4801,2021-04-01,3800000.0
p-fcc10b77a,2021-04-01,765000.0
p-97b1b426c,2021-04-01,836888.0
p-fb0fc761e,2021-04-01,1080000.0
p-21ff67f94,2021-04-01,1688888.0
p-41f9263dd,2021-04-01,835000.0
p-cb81e07c7,2021-04-01,768000.0
p-00df24030,2021-04-01,5250000.0
p-85ae9b8aa,2021-04-01,1300000.0
p-0d4d665d2,2021-04-01,1080000.0
p-470b63e40,2021-04-01,1080000.0
p-871106298,2021-04-01,980000.0
p-77b4c2acd,2021-04-01,905000.0
p-79845e289,2021-04-01,1170000.0
p-03e34be8a,2021-04-01,890000.0
p-b7c8a8b04,2021-04-01,4800000.0
p-1777d10f5,2021-04-01,1125000.0
p-420227f39,2021-04-01,860000.0
p-95e3937e3,2021-04-01,930000.0
p-01f70a37f,2021-04-01,4600000.0
p-9ad571f55,2021-04-01,2620000.0
p-846fd8c0d,2021-04-01,2375000.0
p-3329f70cd,2021-04-01,1830000.0
p-e5b65da1c,2021-04-01,1470000.0
p-241dd0db4,2021-04-01,1900000.0
p-0ef51efde,2021-04-01,2130000.0
p-85d450b32,2021-04-01,1590000.0
p-6c3404ca2,2021-04-01,1318000.0
p-827d307f3,2021-04-01,1430000.0
p-642d51330,2021-04-01,800000.0
p-2ab528f83,2021-04-01,1480000.0
p-b1c5e1d2b,2021-04-01,1720800.0
p-e9444c6a6,2021-04-01,3420000.0
p-d3289c24a,2021-04-01,960000.0
p-c70c97d90,2021-04-01,970000.0
p-d5858cf0c,2021-04-01,4162317.0
p-bb03b9348,2021-04-01,2800000.0
p-ce7cd426d,2021-04-01,1300000.0
p-778d8a30b,2021-04-01,1688000.0
p-fe0a580ce,2021-04-01,1820000.0
p-cdb196fe6,2021-04-01,1440000.0
p-3a214242c,2021-04-01,1670000.0
p-73f46a5ad,2021-04-01,1630000.0
p-84e7b3f68,2021-04-01,1180000.0
p-bf3721b01,2021-04-01,920000.0
p-05639af2c,2021-04-01,1690000.0
p-0065aa961,2021-04-01,1670000.0
p-4c25e4ab7,2021-04-01,788000.0
p-63801f3d8,2021-04-01,1950000.0
p-9d7f10a1c,2021-04-01,2250000.0
p-c6a772177,2021-04-01,1736800.0
p-828d01361,2021-04-01,2800000.0
p-8a93aaa34,2021-04-01,3150000.0
p-75b400e2b,2021-04-01,1115000.0
p-26e49cf65,2021-04-01,738000.0
p-3b85c88a3,2021-04-01,3200000.0
p-a05770796,2021-04-01,790000.0
p-6eca7f5fb,2021-04-01,1080000.0
p-988536d78,2021-04-01,851118.0
p-d7f11aa68,2021-04-01,1055000.0
p-28727adb2,2021-04-01,3900000.0
p-bf9566120,2021-04-01,1500000.0
p-4b0051a86,2021-04-01,1850000.0
p-9ab96eb9f,2021-04-01,985000.0
p-566e7be53,2021-04-01,1028000.0
p-f2ea3c840,2021-04-01,5060000.0
p-76325a3f0,2021-04-01,1050000.0
p-a5e4f7d44,2021-04-01,2250000.0
p-12f6cd029,2021-04-01,1310000.0
p-52b5e30ef,2021-04-01,992000.0
p-c9ab04492,2021-04-01,1540000.0
p-6d8ceb9a1,2021-04-01,1600000.0
p-5cd60968b,2021-04-01,1086000.0
p-aae2317d6,2021-04-01,1128000.0
p-5281d68c6,2021-04-01,4500000.0
p-16cc76dcb,2021-04-01,1060000.0
p-3c704f712,2021-04-01,2230000.0
p-aebd03b24,2021-04-01,1080000.0
p-2ae98f39b,2021-04-01,1255000.0
p-42ee0bf1c,2021-04-01,4175000.0
p-8c3e018c6,2021-04-01,768750.0
p-d01a512b1,2021-04-01,3430000.0
p-0bb12579b,2021-04-01,1716888.0
p-285166da1,2021-04-01,3500000.0
p-cc696137c,2021-04-01,8308000.0
p-93ddb1aa0,2021-04-01,1630000.0
p-bf5030107,2021-04-01,7713000.0
p-45264e1e0,2021-04-01,906000.0
p-4d6fe09d3,2021-04-01,1240000.0
p-359f0a037,2021-04-01,865000.0
p-e3709eb2b,2021-04-01,1150000.0
p-b43952a4a,2021-04-01,1100000.0
p-039754ab6,2021-04-01,1228000.0
p-ae867f0fc,2021-04-01,968688.0
p-4d8786eec,2021-04-01,860000.0
p-cb4d82d97,2021-04-01,777000.0
p-d4f66226e,2021-04-01,3313000.0
p-6c995385e,2021-04-01,2180000.0
p-1a9d328d4,2021-04-01,2050000.0
p-8d1fecb79,2021-04-01,890000.0
p-df4bbd619,2021-04-01,3500000.0
p-c2f34423e,2021-04-01,1405000.0
p-d72fae193,2021-04-01,1185000.0
p-5cd736d14,2021-04-01,818000.0
p-413ad6c3a,2021-04-01,1128000.0
p-4bf0761f2,2021-04-01,1270000.0
p-2e52a61f5,2021-04-01,1132000.0
p-2e0ee0713,2021-04-01,850000.0
p-b0bc52f2a,2021-04-01,3200000.0
p-832f35114,2021-04-01,1050000.0
p-e5f35c14c,2021-04-01,1380000.0
p-e400eb143,2021-04-01,1830000.0
p-ff6b0cc03,2021-04-01,1980000.0
p-ec09537b1,2021-04-01,3950000.0
p-26156d76b,2021-04-01,1385000.0
p-54a5b2043,2021-04-01,1780000.0
p-6253ab07b,2021-04-01,1568000.0
p-d25b0cfcc,2021-04-01,1528000.0
p-77daf35cd,2021-04-01,1540000.0
p-252bdf42c,2021-04-01,1010000.0
p-bfc51e623,2021-04-01,2030000.0
p-2561c78c1,2021-04-01,2350000.0
p-a5d2a573f,2021-04-01,2320000.0
p-60743b38f,2021-04-01,840000.0
p-ca188444b,2021-04-01,805000.0
p-d10c414b3,2021-04-01,818000.0
p-d3d176b0a,2021-04-01,1400000.0
p-f20249fc0,2021-04-01,2065000.0
p-ff7fe1331,2021-04-01,1100000.0
p-d9e28a795,2021-04-01,1500000.0
p-796f535e4,2021-04-01,1350000.0
p-b50301ed7,2021-04-01,780000.0
p-24c5f2f6e,2021-04-01,2670000.0
p-887138db2,2021-04-01,2560000.0
p-8d7a1d291,2021-04-01,1570000.0
p-e4f55c37c,2021-04-01,833000.0
p-3a7baaed8,2021-04-01,1068000.0
p-8ce326547,2021-04-01,1770000.0
p-546c55851,2021-04-01,1040000.0
p-5cce17321,2021-04-01,990000.0
p-a7327b79c,2021-04-01,930000.0
p-f23525f75,2021-04-01,800000.0
p-ee913d261,2021-04-01,750000.0
p-232d11b5a,2021-04-01,1400018.0
p-19c84c1da,2021-04-01,890000.0
p-4139f8067,2021-04-01,860000.0
p-22fce82db,2021-04-01,1280000.0
p-04070b2fd,2021-04-01,1340000.0
p-ffe0b39b1,2021-04-01,918000.0
p-d5340d682,2021-04-01,2950000.0
p-d567460aa,2021-04-01,1168000.0
p-9e1c8a4ab,2021-04-01,1428000.0
p-6b306195a,2021-04-01,1560000.0
p-5e5995b66,2021-04-01,1100000.0
p-7fb4bccb1,2021-04-01,900000.0
p-6285b0358,2021-04-01,2190000.0
p-fef3e0d23,2021-04-01,2830000.0
p-d8f0daab9,2021-04-01,828000.0
p-d82e21632,2021-04-01,880000.0
p-df8850dd2,2021-04-01,1050000.0
p-677f9efd2,2021-04-01,1730888.0
p-b707fdfc4,2021-04-01,1290000.0
p-a5722f6ef,2021-04-01,2750000.0
p-f84d00b3c,2021-04-01,2580000.0
p-873cc39ee,2021-04-01,3500000.0
p-188d14e80,2021-04-01,800000.0
p-8e4edbac2,2021-04-01,3490000.0
p-5ea4c1d08,2021-04-01,930000.0
p-2e2773bdc,2021-04-01,809000.0
p-e3da43829,2021-04-01,3100000.0
p-e8048d78d,2021-04-01,2408000.0
p-45c7ad88b,2021-04-01,2262500.0
p-2d89ee033,2021-04-01,1100000.0
p-41a601b21,2021-04-01,1185000.0
p-c1d4224a2,2021-04-01,3088000.0
p-a1f3bffcf,2021-04-01,925000.0
p-90b0e35fd,2021-04-01,1301168.0
p-7f6fc5725,2021-04-01,995000.0
p-fe1229a0d,2021-04-01,1299000.0
p-8278901ed,2021-04-01,3150000.0
p-acf640ef7,2021-04-01,2500000.0
p-edea01820,2021-04-01,1620000.0
p-76eb4c7b8,2021-04-01,3811000.0
p-0e1dc7497,2021-04-01,3088000.0
p-b7eb78a2d,2021-04-01,1040000.0
p-7a1d01c2c,2021-04-01,1080000.0
p-8431341b1,2021-04-01,950000.0
p-57a796e50,2021-04-01,1520000.0
p-b9fe347e2,2021-04-01,1525000.0
p-6dc98de49,2021-04-01,1180000.0
p-8ebc91343,2021-04-01,2800000.0
p-867f342be,2021-04-01,1490000.0
p-53ef2b3a9,2021-04-01,1810000.0
p-6458210d1,2021-04-01,1320000.0
p-cba26f58c,2021-04-01,843000.0
p-a491497c1,2021-04-01,900000.0
p-1b7afd71b,2021-04-01,1200000.0
p-1f6768ef6,2021-04-01,1095400.0
p-087d908f3,2021-04-01,1210000.0
p-e8eb0f9a9,2021-04-01,1200000.0
p-7b942639f,2021-04-01,850000.0
p-e26f832bf,2021-04-01,1760000.0
p-83e5a4a55,2021-04-01,4700000.0
p-5fa2e1fb0,2021-04-01,938000.0
p-718e71e03,2021-04-01,748000.0
p-7f4123fe2,2021-04-01,1230000.0
p-77c3a7b01,2021-04-01,1240000.0
p-0e93ac153,2021-04-01,1200000.0
p-edcd31bf4,2021-04-01,1302000.0
p-944dfb683,2021-04-01,808000.0
p-7994b054e,2021-04-01,1280000.0
p-119fd1233,2021-04-01,2118000.0
p-9b39e5334,2021-04-01,2800000.0
p-63ffe6733,2021-04-01,1154000.0
p-578f46e4a,2021-04-01,940000.0
p-fe28f0ef0,2021-04-01,980000.0
p-f9723ac40,2021-04-01,1150000.0
p-8d3ec2ed5,2021-04-01,960000.0
p-ad7013abb,2021-04-01,878000.0
p-752941ca0,2021-04-01,915000.0
p-00ec3b1f6,2021-04-01,4600000.0
p-ec41b278c,2021-04-01,1665000.0
p-3e6559ad6,2021-04-01,2600000.0
p-b59411347,2021-04-01,1218000.0
p-a8abf806a,2021-04-01,3581000.0
p-d0fa11c59,2021-04-01,1482000.0
p-4ede3cbc1,2021-04-01,1358000.0
p-3575dc0e0,2021-04-01,1200000.0
p-c35106325,2021-04-01,1380000.0
p-aae4367e0,2021-04-01,1880000.0
p-cb192d52b,2021-04-01,918000.0
p-64d2b54e7,2021-04-01,720000.0
p-bb31a90f4,2021-04-01,1140000.0
p-58a26ddf2,2021-04-01,1380000.0
p-db24474e8,2021-04-01,1175000.0
p-8a1ce2eba,2021-04-01,920000.0
p-4812fcce6,2021-04-01,833000.0
p-ec9944da8,2021-04-01,1520000.0
p-9f8a00d9d,2021-04-01,1680000.0
p-aab7ac88f,2021-04-01,958000.0
p-d5423a670,2021-04-01,1880000.0
p-d460f0be8,2021-04-01,1110000.0
p-40dea34d1,2021-04-01,2300000.0
p-1580400c6,2021-04-01,1110000.0
p-c6543d557,2021-04-01,970000.0
p-d157128c5,2021-04-01,1500000.0
p-b599dd1fd,2021-04-01,1500000.0
p-aed4a0aca,2021-04-01,2900000.0
p-de41f0634,2021-04-01,5050000.0
p-164bdce62,2021-04-01,1610000.0
p-45e3c24b9,2021-04-01,976000.0
p-0525460e0,2021-04-01,1420000.0
p-b4a74b541,2021-04-01,4078888.0
p-bb8b643a4,2021-04-01,2000000.0
p-140a449f6,2021-04-01,1955000.0
p-6b3d36bda,2021-04-01,1485000.0
p-b96366985,2021-04-01,1710000.0
p-380e36e62,2021-04-01,2778888.0
p-498af2e96,2021-04-01,1185000.0
p-215b6676f,2021-04-01,2810000.0
p-5b07c6e76,2021-04-01,1312111.0
p-30b8890d2,2021-04-01,1100000.0
p-eb5f85fb7,2021-04-01,1138000.0
p-9c2ae1572,2021-04-01,965000.0
p-e731e08a3,2021-04-01,1200000.0
p-b6911cda8,2021-04-01,4460000.0
p-6b3a9d1d8,2021-04-01,1450000.0
p-67e8a75bf,2021-04-01,3800000.0
p-5e9c16ee1,2021-04-01,870000.0
p-20df325ec,2021-04-01,918888.0
p-320ed2726,2021-04-01,2892370.0
p-bdd9b248a,2021-04-01,1500000.0
p-db18a82ba,2021-04-01,2180000.0
p-f6ee05c28,2021-04-01,4230000.0
p-6dfd73280,2021-04-01,3328980.0
p-4d9c48d9f,2021-04-01,1081500.0
p-24708a1cd,2021-04-01,2150000.0
p-323ebc6e9,2021-04-01,1590000.0
p-bfee762e2,2021-04-01,2000000.0
p-7e39dc630,2021-04-01,975000.0
p-ce8462a37,2021-04-01,1250000.0
p-a1c41fe3c,2021-04-01,2500000.0
p-d74d28802,2021-04-01,1550000.0
p-d453b1cc6,2021-04-01,1990000.0
p-0ba0c1c01,2021-04-01,3450000.0
p-ec16b95fe,2021-04-01,4650000.0
p-1793f298b,2021-04-01,1000000.0
p-db21f7959,2021-04-01,910000.0
p-3f5fffdb6,2021-04-01,1280000.0
p-9c839014c,2021-04-01,2750000.0
p-722101e2b,2021-04-01,1750000.0
p-ffa0eb6a2,2021-04-01,1080000.0
p-88c22c656,2021-04-01,875000.0
p-687d571c0,2021-04-01,785000.0
p-5fd18ea68,2021-04-01,3900000.0
p-35a8b2b9a,2021-04-01,1553000.0
p-24430011a,2021-04-01,1490000.0
p-2bb91151a,2021-04-01,2070000.0
p-f104bcb93,2021-04-01,1000000.0
p-857f26085,2021-04-01,968000.0
p-d5bda7c40,2021-04-01,1110000.0
p-7580ee34d,2021-04-01,1100000.0
p-a0b2fc730,2021-04-01,1160000.0
p-1cf258381,2021-04-01,1728000.0
p-d9d990c9a,2021-04-01,4029960.0
p-1fd63e636,2021-04-01,2500000.0
p-b40ab83a5,2021-04-01,700000.0
p-53e9608a6,2021-04-01,1350000.0
p-893f05627,2021-04-01,1150000.0
p-26df426b3,2021-04-01,1400000.0
p-2ad960676,2021-04-01,1480000.0
p-297b3322d,2021-04-01,1170000.0
p-68a2b121d,2021-04-01,1765000.0
p-0e3cb5b5e,2021-04-01,1900000.0
p-808332e5c,2021-04-01,895000.0
p-c87bf4c9e,2021-04-01,1700000.0
p-32f370100,2021-04-01,796000.0
p-851e5f434,2021-04-01,1460000.0
p-68d8f377c,2021-04-01,1060000.0
p-fb1c65c55,2021-04-01,978000.0
p-7bbc9d898,2021-04-01,1270000.0
p-7e73cf275,2021-04-01,1145000.0
p-593df1be9,2021-04-01,1400000.0
p-517f4a9f5,2021-04-01,1128888.0
p-13b7f0df0,2021-04-01,1791392.0
p-4e97f3a97,2021-04-01,1080000.0
p-0299031ea,2021-04-01,815000.0
p-ea836138c,2021-04-01,1055000.0
p-c3cdfe6ab,2021-04-01,930000.0
p-625be5629,2021-04-01,3510000.0
p-7f92ce0ab,2021-04-01,891500.0
p-da5272741,2021-04-01,2180000.0
p-bf3e117bb,2021-04-01,878000.0
p-f6dae3f02,2021-04-01,790000.0
p-e41293280,2021-04-01,1015000.0
p-cf2af5b07,2021-04-01,6180000.0
p-f47b7b53d,2021-04-01,745000.0
p-374de8a4f,2021-04-01,2180000.0
p-efcbe5ea9,2021-04-01,2700000.0
p-b5f8a55d4,2021-04-01,1000000.0
p-a14ab24b7,2021-04-01,1220000.0
p-d9d9dd918,2021-04-01,1058000.0
p-43dfcf67d,2021-04-01,1365000.0
p-924550d29,2021-04-01,1220000.0
p-c0bcdd442,2021-04-01,1123000.0
p-2efb44bf7,2021-04-01,4800000.0
p-389c3a130,2021-04-01,2730000.0
p-832835ac6,2021-04-01,4500000.0
p-abbcc741a,2021-04-01,3450000.0
p-5d4655886,2021-04-01,3050000.0
p-1e51b3a98,2021-04-01,1468000.0
p-fafd44515,2021-04-01,1000000.0
p-d5ca82825,2021-04-01,1918000.0
p-8bd3f35cd,2021-04-01,5200000.0
p-e8b8190d9,2021-04-01,3250000.0
p-dda2d6c2e,2021-04-01,2500000.0
p-26b8c99d5,2021-04-01,795000.0
p-2f73fcb60,2021-04-01,1280000.0
p-a45e73bf6,2021-04-01,1010000.0
p-bd65b47a2,2021-04-01,1138000.0
p-36249cd9d,2021-04-01,1425000.0
p-64e5a4f75,2021-04-01,1150000.0
p-62243c170,2021-04-01,1650000.0
p-e0bb32c22,2021-04-01,4701650.0
p-5b061e8c2,2021-04-01,5150000.0
p-490d0edad,2021-04-01,4500000.0
p-0e33605a1,2021-04-01,1482500.0
p-c10e60527,2021-04-01,1588888.0
p-20efbc2ca,2021-04-01,2400000.0
p-e1bbfde26,2021-04-01,1418000.0
p-185afd641,2021-04-01,1560000.0
p-d5bc7a9ca,2021-04-01,1040000.0
p-02315f9f1,2021-04-01,778000.0
p-828fabc9b,2021-04-01,1450000.0
p-0877a62d2,2021-04-01,1428000.0
p-1aeb987e1,2021-04-01,1180000.0
p-03418d95d,2021-04-01,1745000.0
p-ed98d46a8,2021-04-01,845000.0
p-a9f0b6398,2021-04-01,1560000.0
p-e213809a9,2021-04-01,6008000.0
p-a8a78e186,2021-04-01,2628000.0
p-56b983f95,2021-04-01,2960000.0
p-b46e70d30,2021-04-01,1060000.0
p-f7fd4f158,2021-04-01,1080000.0
p-6020378d7,2021-04-01,4020000.0
p-1e066bb49,2021-04-01,3405000.0
p-ccf439ce0,2021-04-01,1190000.0
p-2a0ecfe3d,2021-04-01,1820000.0
p-781c6f7c3,2021-04-01,1138888.0
p-27cdedef2,2021-04-01,5780000.0
p-04bd8d141,2021-04-01,1920000.0
p-aa07c50d7,2021-04-01,5000000.0
p-cd2023eab,2021-04-01,1320000.0
p-d2cad7334,2021-04-01,931500.0
p-5eaacf30f,2021-04-01,775000.0
p-24171b9b6,2021-04-01,3160000.0
p-e5caab45c,2021-04-01,2080000.0
p-aeaa485d6,2021-04-01,1930000.0
p-2568bbc5e,2021-04-01,3880000.0
p-7c691701e,2021-04-01,968000.0
p-b09a15de8,2021-04-01,690000.0
p-b1e1e0b46,2021-04-01,900000.0
p-2203639c4,2021-04-01,1165000.0
p-7588b27ab,2021-04-01,1650000.0
p-d9e6057df,2021-04-01,1465000.0
p-2f5531609,2021-04-01,1150000.0
p-5f679b564,2021-04-01,1160000.0
p-d5a27bcc3,2021-04-01,1220000.0
p-4d7da3614,2021-04-01,1175000.0
p-4598f73fa,2021-04-01,1900000.0
p-0d7629745,2021-04-01,1405000.0
p-75f0a9e8a,2021-04-01,1330000.0
p-449a83353,2021-04-01,4800000.0
p-3b2f20b6b,2021-04-01,2525000.0
p-0bd37c5e3,2021-04-01,2860000.0
p-687e37251,2021-04-01,5550000.0
p-585ceaf1a,2021-04-01,2300000.0
p-15ec95e6d,2021-04-01,4300000.0
p-178dd0ea1,2021-04-01,1330000.0
p-c1c39444e,2021-04-01,1800000.0
p-29ddfe197,2021-04-01,1870000.0
p-82cdfb8e7,2021-04-01,2395000.0
p-ed6798d51,2021-04-01,3599000.0
p-a773b86da,2021-04-01,3900000.0
p-f66e07835,2021-04-01,1600000.0
p-9b32d6af9,2021-04-01,2200000.0
p-a9a7e58c8,2021-04-01,2362238.0
p-8c2cfc1ee,2021-04-01,3600000.0
p-c326a1b27,2021-04-01,5316000.0
p-0a6900aa4,2021-04-01,2590000.0
p-806f7d363,2021-04-01,957500.0
p-88713eb86,2021-04-01,560000.0
p-cda9dcfef,2021-04-01,615000.0
p-b44a0f042,2021-04-01,2820000.0
p-9a85f5d19,2021-04-01,610000.0
p-b14750570,2021-04-01,1150000.0
p-3a303c9fe,2021-04-01,1690000.0
p-5546a7260,2021-04-01,1110000.0
p-bda38542e,2021-04-01,2088000.0
p-37dd56f5b,2021-04-01,1920000.0
p-cae8ed8ff,2021-04-01,980000.0
p-dfccbcabd,2021-04-01,1215000.0
p-048fd772b,2021-04-01,1370000.0
p-e6c3f0e14,2021-04-01,1275000.0
p-cde0b4b73,2021-04-01,1160000.0
p-f967c2fd0,2021-04-01,1565000.0
p-c2b13ab51,2021-04-01,1018000.0
p-f8b013089,2021-04-01,1135000.0
p-73bcce9b1,2021-04-01,1190000.0
p-8f166ef70,2021-04-01,2555000.0
p-e04fd3925,2021-04-01,2050000.0
p-6dc2aaf01,2021-04-01,2110000.0
p-55528a70c,2021-04-01,650000.0
p-433f7f2dd,2021-04-01,620000.0
p-4e5f91eca,2021-04-01,3335000.0
p-31114c221,2021-04-01,970000.0
p-de1236b1d,2021-04-01,3968000.0
p-f1d2da133,2021-04-01,1238000.0
p-e89a35c0d,2021-04-01,1290000.0
p-c73e1ed57,2021-04-01,1980000.0
p-a0c765a62,2021-04-01,1690888.0
p-95a4d0000,2021-04-01,1750000.0
p-b74a260be,2021-04-01,2270000.0
p-6221a65c7,2021-04-01,3590000.0
p-48f096ffb,2021-04-01,1628000.0
p-b65b104f6,2021-04-01,1060000.0
p-5adca4573,2021-04-01,1680000.0
p-75a401297,2021-04-01,1510000.0
p-9ab5ef1ce,2021-04-01,1180000.0
p-7efd49b5c,2021-04-01,1220000.0
p-fdc3be2fc,2021-04-01,1580000.0
p-9a2cbb3a3,2021-04-01,1100888.0
p-ede82645a,2021-04-01,1410000.0
p-f9c32ec29,2021-04-01,933000.0
p-15f9f9892,2021-04-01,1808000.0
p-7668acdd1,2021-04-01,1200000.0
p-55e53099a,2021-04-01,1740000.0
p-73abf1269,2021-04-01,1720518.0
p-72f8441ab,2021-04-01,911000.0
p-b3234c555,2021-04-01,4028000.0
p-2596579a8,2021-04-01,1265000.0
p-112959c0d,2021-04-01,2280000.0
p-1a222bd71,2021-04-01,1120000.0
p-426d427b6,2021-04-01,1251000.0
p-063cd02e2,2021-04-01,1070000.0
p-e88ef9a38,2021-04-01,2170000.0
p-75fbc5e71,2021-04-01,1718000.0
p-912dbf359,2021-04-01,1738888.0
p-6b8452ca1,2021-04-01,2700000.0
p-bd86a6831,2021-04-01,2520000.0
p-e704cb792,2021-04-01,2150000.0
p-0d46258fc,2021-04-01,740000.0
p-55619b30e,2021-04-01,1500000.0
p-57885d29f,2021-04-01,3060000.0
p-d0bad2a41,2021-04-01,786000.0
p-51d8ed2a0,2021-04-01,1250000.0
p-1f45399d3,2021-04-01,2750000.0
p-c460fd4c0,2021-04-01,1100000.0
p-019ee397c,2021-04-01,1380000.0
p-4314ddf82,2021-04-01,6000000.0
p-3af41ac44,2021-04-01,1350000.0
p-bb0e64027,2021-04-01,1850000.0
p-532d15164,2021-04-01,6216000.0
p-9c3198e3e,2021-04-01,1740000.0
p-1e3d0aeb5,2021-04-01,1648000.0
p-18750356b,2021-04-01,1820000.0
p-4e5b982db,2021-04-01,1730000.0
p-f499d6d44,2021-04-01,1760000.0
p-35f72ff3c,2021-04-01,1200000.0
p-3c4694aca,2021-04-01,1320000.0
p-13a7adeaf,2021-04-01,1620000.0
p-e89bef653,2021-04-01,2330000.0
p-a75df0abd,2021-04-01,3900000.0
p-9dd6059fe,2021-04-01,845000.0
p-c8402beca,2021-04-01,585000.0
p-98c52af08,2021-04-01,1830000.0
p-694a57d67,2021-04-01,1728000.0
p-6bebf7dd9,2021-04-01,2140500.0
p-27541d1b2,2021-04-01,1280000.0
p-387ffc4d7,2021-04-01,1650000.0
p-f1452b0cb,2021-04-01,1728000.0
p-c0ebe2b6d,2021-04-01,1528000.0
p-2fb2f8975,2021-04-01,918000.0
p-c3a2486a4,2021-04-01,1580000.0
p-506fe2c1e,2021-04-01,2100000.0
p-0c7bac783,2021-04-01,1745000.0
p-970d27f83,2021-04-01,1250000.0
p-eb682a92b,2021-04-01,910000.0
